company,url,aTag,aTagText,aTagContent,href,keys,attributes,key_attr,trun_href,candidateMatch
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff"" target=""_blank"">Manager, Growth &amp; Strategy</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff"" target=""_blank"">Manager, Growth &amp; Strategy</a>","Manager, Growth & Strategy",https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/68436ba8-d9c9-42d3-ae97-8404ebfbf7ff'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab"" target=""_blank"">Data Engineering Manager, Marketing Solutions</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab"" target=""_blank"">Data Engineering Manager, Marketing Solutions</a>","Data Engineering Manager, Marketing Solutions",https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/836aa734-5e1c-4aac-b132-91183dfd95ab'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07"" target=""_blank"">Senior Analyst, Marketing Intelligence</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07"" target=""_blank"">Senior Analyst, Marketing Intelligence</a>","Senior Analyst, Marketing Intelligence",https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/86663893-d4f5-4bbc-9ff1-8710d274af07'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c"" target=""_blank"">Senior Analyst, Seller Recruitment (Contractor)</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c"" target=""_blank"">Senior Analyst, Seller Recruitment (Contractor)</a>","Senior Analyst, Seller Recruitment (Contractor)",https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/b2f24143-4b0d-4437-8cb9-0ace51b1702c'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7"" target=""_blank"">Android Developer II - PC Optimum</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7"" target=""_blank"">Android Developer II - PC Optimum</a>",Android Developer II - PC Optimum,https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/4b951b70-90df-4587-813d-17dc8a90aae7'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae"" target=""_blank"">IOS Developer II - PC Optimum</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae"" target=""_blank"">IOS Developer II - PC Optimum</a>",IOS Developer II - PC Optimum,https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/485443d8-d8af-4557-9dd4-7a7f60803fae'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248"" target=""_blank"">Senior Android Developer - PC Express</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248"" target=""_blank"">Senior Android Developer - PC Express</a>",Senior Android Developer - PC Express,https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/6bbb54b7-449c-4691-9005-7df87abcd248'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc"" target=""_blank"">Senior Android Developer - Release Engineering</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc"" target=""_blank"">Senior Android Developer - Release Engineering</a>",Senior Android Developer - Release Engineering,https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/b3f2fb60-4496-438c-90d7-ff2563cfe9fc'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4"" target=""_blank"">Senior Android Developer - Shoppers Drug Mart</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4"" target=""_blank"">Senior Android Developer - Shoppers Drug Mart</a>",Senior Android Developer - Shoppers Drug Mart,https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/3a2bbacc-03fa-4d52-b814-6eea5262f7f4'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb"" target=""_blank"">Senior IOS Developer - PC Optimum</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb"" target=""_blank"">Senior IOS Developer - PC Optimum</a>",Senior IOS Developer - PC Optimum,https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/4cd747ce-3449-4272-9d54-995fe0304cbb'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8"" target=""_blank"">Director, Customer Acquisition</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8"" target=""_blank"">Director, Customer Acquisition</a>","Director, Customer Acquisition",https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/a2adec67-4ec9-4c7b-a9f1-84958a9b2ae8'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0"" target=""_blank"">Manager, Customer Growth</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0"" target=""_blank"">Manager, Customer Growth</a>","Manager, Customer Growth",https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0', '""': ''}",https://jobs.lever.co/lob,1.0
loblawdigital,https://loblawdigital.co/careers,"<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0"" target=""_blank"">APPLY</a>","<a class=""btn"" href=""https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0"" target=""_blank"">APPLY</a>",APPLY,https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0,"dict_keys(['class', 'target', 'href'])","dict_values([['btn'], '_blank', 'https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0'])","{'class': ['btn'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/5dbce782-b680-413b-9567-80c5163ae5e0'}",https://jobs.lever.co/lob,0.0
loblawdigital,https://loblawdigital.co/careers,"<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/758a80cc-aab5-486c-94cd-a3ca0facc88b"" target=""_blank"">Senior Analyst, Merchandising - Online Grocery (Contract)</a>","<a ""="""" class=""job-title"" href=""https://jobs.lever.co/loblawdigital/758a80cc-aab5-486c-94cd-a3ca0facc88b"" target=""_blank"">Senior Analyst, Merchandising - Online Grocery (Contract)</a>","Senior Analyst, Merchandising - Online Grocery (Contract)",https://jobs.lever.co/loblawdigital/758a80cc-aab5-486c-94cd-a3ca0facc88b,"dict_keys(['class', 'target', 'href', '""'])","dict_values([['job-title'], '_blank', 'https://jobs.lever.co/loblawdigital/758a80cc-aab5-486c-94cd-a3ca0facc88b', ''])","{'class': ['job-title'], 'target': '_blank', 'href': 'https://jobs.lever.co/loblawdigital/758a80cc-aab5-486c-94cd-a3ca0facc88b', '""': ''}",https://jobs.lever.co/lob,1.0
